1,4,10,2,20,U,1,38.9,,,,,,,,,,,,,,,,,,,,,,,,
183,12,120,4,480,S,1,4550,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,
184,12,120,4,480,U,1,21587.1,,,,,,,,,,,,,,,,,,,,,,,,
185,12,120,4,480,S,1,3116.1,0,0,1,0,0,0,0,1,0,1,0,1,,,,,,,,,,,,
186,12,120,4,480,S,1,1857.8,0,0,0,1,0,1,0,0,0,0,1,0,,,,,,,,,,,,
187,12,120,4,480,U,1,16683.1,,,,,,,,,,,,,,,,,,,,,,,,
188,12,120,4,480,U,1,22700.1,,,,,,,,,,,,,,,,,,,,,,,,
189,12,120,4,480,U,1,19444.9,,,,,,,,,,,,,,,,,,,,,,,,
190,12,120,4,480,U,1,18297.9,,,,,,,,,,,,,,,,,,,,,,,,
191,16,160,4,640,S,1,70154,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,,,,,,,,
192,16,160,4,640,U,1,325937.7,,,,,,,,,,,,,,,,,,,,,,,,
193,16,160,4,640,U,1,370312.9,,,,,,,,,,,,,,,,,,,,,,,,
194,16,160,4,640,S,1,40062,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,,,,,,,,
195,16,160,4,640,S,1,243085.1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,,,,,,,,
196,16,160,4,640,U,1,324633.1,,,,,,,,,,,,,,,,,,,,,,,,
197,16,160,4,640,U,1,332632.8,,,,,,,,,,,,,,,,,,,,,,,,
198,16,160,4,640,U,1,325532.9,,,,,,,,,,,,,,,,,,,,,,,,
199,16,160,4,640,S,1,90308.9,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,,,,,,,,
200,16,160,4,640,S,1,36808,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,
201,18,180,4,720,S,1,770775.1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,,,,,,
202,18,180,4,720,U,1,1551262.9,,,,,,,,,,,,,,,,,,,,,,,,
203,18,180,4,720,S,1,31334.2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,,,,,,
204,18,180,4,720,U,1,1408914.8,,,,,,,,,,,,,,,,,,,,,,,,
205,18,180,4,720,U,1,1458273.9,,,,,,,,,,,,,,,,,,,,,,,,
206,18,180,4,720,S,1,832018.1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,,,,,,
207,18,180,4,720,U,1,1254316.1,,,,,,,,,,,,,,,,,,,,,,,,
208,18,180,4,720,S,1,63187.8,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,,,,,,
209,18,180,4,720,U,1,1278479.1,,,,,,,,,,,,,,,,,,,,,,,,
210,18,180,4,720,U,1,1409563.1,,,,,,,,,,,,,,,,,,,,,,,,
211,20,200,4,800,S,1,2560804.1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,,,,
212,20,200,4,800,U,1,5984051.2,,,,,,,,,,,,,,,,,,,,,,,,
213,20,200,4,800,S,1,333063.8,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,,,,
214,20,200,4,800,S,1,65771.1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,,,,
215,20,200,4,800,U,1,5267331.1,,,,,,,,,,,,,,,,,,,,,,,,
216,20,200,4,800,U,1,5239579.2,,,,,,,,,,,,,,,,,,,,,,,,
217,20,200,4,800,S,1,107685.1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,,,,
218,20,200,4,800,U,1,6356503,,,,,,,,,,,,,,,,,,,,,,,,
219,20,200,4,800,S,1,1052441.1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,,,,
220,20,200,4,800,U,1,5928508,,,,,,,,,,,,,,,,,,,,,,,,
221,22,220,4,880,U,1,24196779,,,,,,,,,,,,,,,,,,,,,,,,
222,22,220,4,880,U,1,25841541.3,,,,,,,,,,,,,,,,,,,,,,,,
223,22,220,4,880,S,1,414570.1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,,
224,22,220,4,880,U,1,24370086,,,,,,,,,,,,,,,,,,,,,,,,
225,22,220,4,880,S,1,13766118.8,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,,
226,22,220,4,880,U,1,25071463.8,,,,,,,,,,,,,,,,,,,,,,,,
227,22,220,4,880,S,1,6027448.9,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,,
228,22,220,4,880,U,1,25308210.8,,,,,,,,,,,,,,,,,,,,,,,,
229,22,220,4,880,S,1,2117333.9,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,,
230,22,220,4,880,U,1,22028300.8,,,,,,,,,,,,,,,,,,,,,,,,
231,24,240,4,960,U,1,96601946.8,,,,,,,,,,,,,,,,,,,,,,,,
232,24,240,4,960,S,1,80739707,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0
